doi,title,year,citations,is_oa,type
https://doi.org/10.1016/j.corsci.2023.111111,Insight into the anisotropic electrochemical corrosion behaviors of laser metal deposited Ni-based single crystal superalloy,2023,40,False,article
https://doi.org/10.1016/j.corsci.2023.111222,"Machine learning-assisted discovery of Cr, Al-containing high-entropy alloys for high oxidation resistance",2023,40,False,article
https://doi.org/10.1016/j.corsci.2023.111460,Investigations of temperature effects on hydrogen diffusion and hydrogen embrittlement of X80 pipeline steel under electrochemical hydrogen charging environment,2023,40,True,article
https://doi.org/10.1016/j.corsci.2023.111485,Pitting corrosion behavior and mechanism of 316L stainless steel induced by marine fungal extracellular polymeric substances,2023,40,False,article
https://doi.org/10.1016/j.corsci.2023.111571,Inhibitive effect of sepiolite-supported MgAl-LDH on chloride-induced corrosion of steel in simulated concrete pore solution,2023,40,False,article
https://doi.org/10.1016/j.corsci.2023.111686,Understanding the non-steady electrochemical mechanism on SCC of 304 SS under applied polarization potentials,2023,40,False,article
https://doi.org/10.1016/j.corsci.2023.111766,"Microstructure, corrosive–wear and immersion corrosion performances of laser cladded FeCoNiCr–Mo (Al, Ti) high–entropy alloy coatings",2023,40,False,article
https://doi.org/10.1016/j.corsci.2023.111808,"Effect of Sn addition on microstructure, hardness and corrosion behavior of CoCrFeNiSnx high entropy alloys in chloride environment",2023,40,False,article
https://doi.org/10.1016/j.corsci.2024.111906,Identification of corrosion factors in blast furnace gas pipe network with corrosion big data online monitoring technology,2024,40,False,article
https://doi.org/10.1016/j.corsci.2018.01.022,Thermal degradation mechanism of ferritic alloy (Crofer 22 APU),2018,39,False,article
https://doi.org/10.1016/j.corsci.2018.07.036,The influence of sensitization and corrosion on creep of 5083-H116,2018,39,True,article
https://doi.org/10.1016/j.corsci.2019.03.020,Influence of transverse cracks and interfacial damage on corrosion of steel in concrete with and without fiber hybridization,2019,39,False,article
https://doi.org/10.1016/j.corsci.2019.108176,Effect of Ca and Gd combined addition on ignition temperature and oxidation resistance of AZ80,2019,39,False,article
https://doi.org/10.1016/j.corsci.2020.108558,A mechanism behind hydrogen-assisted fatigue crack growth in ferrite-pearlite steel focusing on its behavior in gaseous environment at elevated temperature,2020,39,False,article
https://doi.org/10.1016/j.corsci.2020.109018,Corrosion of rebar in concrete. Part I: Calculation of the corrosion potential in the passive state,2020,39,False,article
https://doi.org/10.1016/j.corsci.2020.109232,Fluoride induced corrosion of Ti-45Nb in sulfuric acid solutions,2021,39,False,article
https://doi.org/10.1016/j.corsci.2021.109280,Effect of nanostructure Fe-Ni-Co spinel oxides/Y2O3 coatings on the high-temperature oxidation behavior of Crofer 22 APU stainless steel interconnect,2021,39,False,article
https://doi.org/10.1016/j.corsci.2021.109324,Cracking and exfoliation behavior of oxide scale on T91 steel under different tensile stresses in oxygen-controlled lead-bismuth eutectic at 550 °C,2021,39,False,article
https://doi.org/10.1016/j.corsci.2021.109330,Corrosion-induced mechanical properties degradation of Al-Cu-Li (2198-T351) aluminium alloy and the role of side-surface cracks,2021,39,False,article
https://doi.org/10.1016/j.corsci.2021.109339,Corrosion behavior of Al-Si-Mg coated hot-press-forming steel,2021,39,False,article
https://doi.org/10.1016/j.corsci.2021.109520,Influence of model environment complexity on corrosion mechanism of biodegradable zinc alloys,2021,39,False,article
https://doi.org/10.1016/j.corsci.2021.109778,A comparison of the corrosion behaviour of copper materials in dilute nitric acid,2021,39,False,article
https://doi.org/10.1016/j.corsci.2021.109884,MoSi2-HfC/TaC-HfC multi-phase coatings synthesized by supersonic atmospheric plasma spraying for C/C composites against ablation,2021,39,False,article
https://doi.org/10.1016/j.corsci.2022.110168,Corrosion behavior of GH3535 alloy in molten LiF–BeF2 salt,2022,39,False,article
https://doi.org/10.1016/j.corsci.2022.110272,Accelerated tidal corrosion of X80 pipeline steel by Desulfovibrio desulfuricans,2022,39,False,article
https://doi.org/10.1016/j.corsci.2022.110543,Single-cell level investigation of microbiologically induced degradation of passive film of stainless steel via FIB-SEM/TEM and multi-mode AFM,2022,39,False,article
https://doi.org/10.1016/j.corsci.2022.110665,High-temperature oxidation behaviors and mechanisms in newly designed L12-strengthened high-entropy alloys,2022,39,False,article
https://doi.org/10.1016/j.corsci.2022.110866,The evolution behavior and constitution characteristics of interfacial oxides in the hot-rolled stainless steel clad plate,2022,39,False,article
https://doi.org/10.1016/j.corsci.2023.111138,"Corrosion behavior of a compositionally complex alloy utilizing simultaneous Al, Cr, and Ti passivation",2023,39,True,article
https://doi.org/10.1016/j.corsci.2023.111298,Effect of heat treatment on the oxidation behavior of an AlCoCrFeNi2 near-eutectic high entropy alloy,2023,39,False,article
https://doi.org/10.1016/j.corsci.2023.111308,Corrosion characteristics of Inconel 625 cladding layer and NiCrMoAl cladding layer in molten NaCl-KCl and NaCl-KCl-Na2SO4,2023,39,False,article
https://doi.org/10.1016/j.corsci.2023.111312,Quantitative analysis of initiation site of pitting corrosion on type 304 austenitic stainless steel,2023,39,False,article
https://doi.org/10.1016/j.corsci.2023.111424,Self-healing plasma electrolytic oxidation (PEO) coating developed by an assembly of corrosion inhibitive layer and sol-gel sealing on AA2024,2023,39,True,article
https://doi.org/10.1016/j.corsci.2023.111511,Preparation and corrosion behavior of Mg(Li)-M layered double hydroxides films on the surface of magnesium-lithium alloy,2023,39,False,article
https://doi.org/10.1016/j.corsci.2023.111529,CMAS corrosion behavior of a novel high entropy (Nd0.2Gd0.2Y0.2Er0.2Yb0.2)2Zr2O7 thermal barrier coating materials,2023,39,False,article
https://doi.org/10.1016/j.corsci.2023.111595,Study of rust layer evolution in Q345 weathering steel utilizing electric resistance probes,2023,39,False,article
https://doi.org/10.1016/j.corsci.2023.111667,Laser shock peening of AlCoCrCuFeNi high-entropy alloy fabricated by laser powder bed fusion: An enhanced oxidation-resistance mechanism at high-temperature,2023,39,False,article
https://doi.org/10.1016/j.corsci.2024.111939,Study of temperature effect on hydrogen embrittlement in X70 pipeline steel,2024,39,True,article
https://doi.org/10.1016/j.corsci.2016.08.001,New advances in copper biomachining by iron-oxidizing bacteria,2016,38,True,article
https://doi.org/10.1016/j.corsci.2018.03.013,Corrosion behavior and mechanism of 3Cr steel in CO2 environment with various Ca2+ concentration,2018,38,False,article
https://doi.org/10.1016/j.corsci.2018.11.029,An investigation of oxidation/hot corrosion-creep interaction at 800 °C in a Ni-base superalloy coated with salt mixture deposits of Na2SO4-NaCl-NaVO3,2018,38,False,article
https://doi.org/10.1016/j.corsci.2018.12.035,Oxidation of stainless steel 316L – Oxide grains with pronounced inhomogeneous composition,2018,38,False,article
https://doi.org/10.1016/j.corsci.2019.108164,Voltammetric measurements on the [U(IV)]/[U(III)] couple and embrittlement of high nickel alloys in fuel LiF-BeF2-UF4 salt with tellurium addition in application to molten salt reactor,2019,38,False,article
https://doi.org/10.1016/j.corsci.2019.108171,Hydrogen-assisted failure of laser melting additive manufactured IN718 superalloy,2019,38,True,article
https://doi.org/10.1016/j.corsci.2020.108738,The evolution of microstructure and electrical performance in doped Mn-Co and Cu-Mn oxide layers with the extended oxidation time,2020,38,True,article
https://doi.org/10.1016/j.corsci.2020.108867,Relationship between the microstructure and local corrosion properties of weld metal in austenitic stainless steels,2020,38,False,article
https://doi.org/10.1016/j.corsci.2020.109144,Preferential interdendritic oxidation of laser additively manufactured Inconel 718,2020,38,False,article
https://doi.org/10.1016/j.corsci.2021.109379,Preparation and 1500 °C oxidation behavior of crack-free bentonite doped MoSi2 protective coating on molybdenum,2021,38,False,article
https://doi.org/10.1016/j.corsci.2021.109483,Impurity driven corrosion behavior of HAYNES® 230® alloy in molten chloride Salt,2021,38,True,article
https://doi.org/10.1016/j.corsci.2021.109887,Pitting corrosion behavior of friction-surfaced 17-4PH stainless steel coatings with and without subsequent heat treatment,2021,38,False,article
https://doi.org/10.1016/j.corsci.2022.110097,Grain size effect on corrosion behavior of Inconel 625 film against molten MgCl2-NaCl-KCl salt,2022,38,True,article
https://doi.org/10.1016/j.corsci.2021.110076,High-temperature internal oxidation behavior of surface cracks in low alloy steel bloom,2022,38,False,article
https://doi.org/10.1016/j.corsci.2022.110477,The kinetics and mechanism of filiform corrosion affecting organic coated Mg alloy surfaces,2022,38,True,article
https://doi.org/10.1016/j.corsci.2022.110481,A novel approach to the role of iridium and titanium oxide in deactivation mechanisms of a Ti/(36 RuO2-x IrO2-(64-x) TiO2) coating in sodium chloride solution,2022,38,False,article
https://doi.org/10.1016/j.corsci.2022.110569,Influence of Ru-Ni-Nb combined cathode modification on corrosion behavior and passive film characteristics of Ti-6Al-4V Alloy used for oil country tubular goods,2022,38,True,article
https://doi.org/10.1016/j.corsci.2022.110611,Improvement in corrosion resistance of 316L stainless steel in simulated body fluid mixed with antiplatelet drugs by coating with Ti-doped DLC films for application in biomaterials,2022,38,False,article
https://doi.org/10.1016/j.corsci.2022.110709,Study on the local corrosion behaviour and mechanism of bogie steel welded joints,2022,38,False,article
https://doi.org/10.1016/j.corsci.2022.110750,Corrosion behaviour of aluminide coatings on Ti-based alloy in the marine environment at high temperature,2022,38,False,article
https://doi.org/10.1016/j.corsci.2022.110910,Microstructural understanding of the oxidation and inter-diffusion behavior of Cr-coated Alloy 800H in supercritical water,2022,38,False,article
https://doi.org/10.1016/j.corsci.2023.111537,Ultra-high temperature oxidation resistant refractory high entropy alloys fabricated by laser melting deposition: Al concentration regulation and oxidation mechanism,2023,38,False,article
https://doi.org/10.1016/j.corsci.2024.111849,Electrochemical response and adsorption behavior of sulfocarbanilide inhibitor on oxide layer produced by pulsed plasma electrolysis (PPE): Experimental and DFT perspective,2024,38,False,article
https://doi.org/10.1016/j.corsci.2024.112136,"Effect of Zr content on microstructure, mechanical properties and corrosion behaviour in hydrochloric acid for as-cast Ti-Zr alloy",2024,38,False,article
https://doi.org/10.1016/j.corsci.2024.112486,Enhanced hot corrosion resistance of AlCoCrFeNi2.1 high entropy alloy coatings by extreme high-speed laser cladding,2024,38,False,article
https://doi.org/10.1016/j.corsci.2024.112640,Near-atomic-scale study of the oxide films on the grain boundaries of Al-Mg alloys at the initial stage of corrosion: Experimental investigations and DFT calculations,2024,38,False,article
https://doi.org/10.1016/j.corsci.2025.112706,A self-sealing and self-healing MAO corrosion-resistant coating on aluminum alloy by in situ growth of CePO4/Al2O3,2025,38,False,article
https://doi.org/10.1016/j.corsci.2025.112736,Enhancing the corrosion resistance of high-strength Al-Zn-Mg-Cu alloys after equal channel angular pressing by developing retrogression and re-aging strategies,2025,38,False,article
https://doi.org/10.1016/j.corsci.2025.113013,Corrosion and corrosion-wear behavior of the (FeCoCrNi)75B15Si10 high-entropy amorphous alloy coatings prepared by plasma spraying,2025,38,False,article
https://doi.org/10.1016/j.corsci.2016.07.017,Electroactivity of Ni–Fe cathodes in alkaline water electrolysis and effect of corrosion,2016,37,False,article
https://doi.org/10.1016/j.corsci.2018.12.002,The dependence of oxidation resistance on gamma prime intermetallic size for superalloy IN738LC,2018,37,False,article
